id_movie,id_production_companies,name_production_companies,revenue
19490,28205,"Samuel Goldwyn Company, The",0
31151,8411,Metro-Goldwyn-Mayer (MGM),0
1888,776,Phalanx-Jaelem,0
38805,5214,Rainbow Productions,0
16618,28205,"Samuel Goldwyn Company, The",0
2428,13579,George Stevens Productions,15473333
22013,60,United Artists,10400000
15598,4,Paramount Pictures,0
15598,1575,Lewis Gilbert Productions,0
43332,306,Twentieth Century Fox Film Corporation,0
62127,51207,Sullivan Street Productions,0
62127,51208,Michael Ritchie Productions,0
62127,51209,"Radmin Company, The",0
56137,364,The Rank Organisation,0
56137,11382,The Archers,0
17965,9266,American International Pictures (AIP),0
33250,4,Paramount Pictures,0
14460,1950,New World Pictures,11000000
17466,1178,Pathé Pictures International,16853487
17466,1444,Cannon Group,16853487
17466,4110,Cannon Films,16853487
17466,8411,Metro-Goldwyn-Mayer (MGM),16853487
9594,3470,Stone Group Pictures,30102717
35976,60,United Artists,45000000
35976,5593,Gordon-Reynolds Productions,45000000
4986,1138,Filmways Pictures,0
4986,17446,Javelin Pictures,0
2453,8411,Metro-Goldwyn-Mayer (MGM),7434726
2453,22058,Krisjair,7434726
2453,22059,Laredo,7434726
33676,5337,Tijuana Productions,1246141
33676,5338,Tiberius Film Productions,1246141
4587,41,Orion Pictures,35419397
31004,206,Star Partners II Ltd.,4557214
31004,8411,Metro-Goldwyn-Mayer (MGM),4557214
31004,11043,A&M Films,4557214
27859,3003,District,0
11454,484,De Laurentiis Entertainment Group (DEG),8620929
11454,67627,Red Dragon Productions S.A.,8620929
38718,6919,Shochiku-Fuji Company,15445131
38718,7541,Sovereign Pictures,15445131
38718,87839,Reversal Films Inc.,15445131
4192,538,EMI Films Ltd.,14560084
4192,1581,Mersham Productions,14560084
11607,559,TriStar Pictures,8143225
11607,14723,Carolco Pictures,8143225
14052,306,Twentieth Century Fox Film Corporation,0
14052,10201,Interscope Communications,0
14052,79025,Zacharias-Buhai Productions,0
16889,306,Twentieth Century Fox Film Corporation,22642033
16889,5263,Amercent Films,22642033
16889,5264,American Entertainment Partners L.P.,22642033
16889,10201,Interscope Communications,22642033
39934,8888,The Samuel Goldwyn Company,0
26580,4319,40 Acres & A Mule Filmworks,0
21309,3952,Hemdale Film,0
21309,3953,Island,0
16263,1950,New World Pictures,0
4985,4,Paramount Pictures,43008075
20704,4,Paramount Pictures,0
23730,1950,New World Pictures,3412497
23730,85889,C.H.U.D. Productions,3412497
853,4,Paramount Pictures,96976270
853,549,Swanford Films,96976270
853,551,Mandalay Pictures,96976270
853,11358,Little Bird,96976270
853,22182,KC Medien,96976270
853,24136,Reperage,96976270
853,24137,DOS,96976270
853,24138,MP Film Management,96976270
10877,79,Village Roadshow Pictures,79958599
10877,172,NPV Entertainment,79958599
10877,6194,Warner Bros.,79958599
5257,1066,Distant Horizons,0
5257,13674,Working Dog,0
77,491,Summit Entertainment,39723096
77,506,Newmarket Capital Group,39723096
77,598,Team Todd,39723096
77,34446,I Remember Productions,39723096
10833,1302,Davis Entertainment,0
10833,8411,Metro-Goldwyn-Mayer (MGM),0
20309,306,Twentieth Century Fox Film Corporation,0
20309,1156,Conundrum Entertainment,0
20309,89629,Say It Isn't So Productions,0
12658,711,Fox 2000 Pictures,0
12658,13769,Lynda Obst Productions,0
10054,7405,Dimension Films,147934180
10054,10807,Troublemaker Studios,147934180
10054,53009,Miramax,147934180
10646,5,Columbia Pictures,23430766
10646,497,Revolution Studios,23430766
2575,5,Columbia Pictures,28008462
2575,3201,Merlin Films,28008462
55,5084,Altavista Films,20908467
55,11230,Zeta Film,20908467
44379,14683,Ciné Tamaris,0
2043,4,Paramount Pictures,105178561
2043,902,AZL Productions KG,105178561
2043,903,David Brown Productions,105178561
2043,904,MFP Munich Film Partners,105178561
2043,905,Phase 1 Productions,105178561
2043,906,Revelations Entertainment,105178561
4133,12,New Line Cinema,83282296
56715,9,Gaumont,0
56715,915,Hollywood Pictures,0
56715,5330,Bruin Grip Services,0
15940,284,DNA Films,0
15940,718,Arts Council of England,0
15940,52607,DNA Pictures International,0
15940,52608,Snakeman Productions,0
26791,6337,Main Street Movie Company,852206
44069,54377,Makhmalbaf Productions,0
634,14,Miramax Films,281929795
634,33,Universal Pictures,281929795
634,5870,Studio Canal,281929795
634,10163,Working Title Films,281929795
634,11358,Little Bird,281929795
10956,5,Columbia Pictures,30987695
10956,2608,Happy Madison Productions,30987695
19366,33,Universal Pictures,0
19366,2527,Marc Platt Productions,0
19366,8411,Metro-Goldwyn-Mayer (MGM),0
19366,24851,Riverdale Productions,0
28308,2216,Helkon Media AG,0
28308,7650,Avalanche Films,0
28308,7651,Compass Productions,0
28308,7652,Diamant Cohen Productions,0
9519,1271,Pariah Entertainment Group,236185
9519,7337,Mushroom Pictures,236185
9519,8724,Australian Film Finance Corporation (AFFC),236185
13898,2835,Jafar Panahi Film Productions,0
9290,11600,Bungalow Productions,39438674
9290,11601,Silver Lion Films,39438674
9290,11602,Vision View Entertainment,39438674
13166,508,Regency Enterprises,0
13166,1171,Epsilon Motion Pictures,0
13166,10104,New Regency Pictures,0
13166,51708,MBST/Lloyd Productions,0
32590,1483,Redeemable Features,0
32590,2188,Artisan Entertainment,0
153141,6098,Oil Factory,32395
153141,6705,Filmfour,32395
153141,12745,British Screen Productions,32395
153141,80550,Sleeper Films,32395
153141,80551,Bozie,32395
47643,88839,Turbulent Arts,0
111,33,Universal Pictures,65884703
32488,6194,Warner Bros.,0
32488,11496,Jalem Productions,0
10477,1171,Epsilon Motion Pictures,54744738
10477,1403,Franchise Pictures,54744738
10477,10107,Trackform Film Productions,54744738
10477,54502,Mel's Cite du Cinema,54744738
12484,3287,Screen Gems,0
12484,5752,Sony Pictures Entertainment,0
12484,9365,Egmont Film,0
12484,10202,Columbia TriStar Home Entertainment,0
2144,987,USA Films,0
24113,12,New Line Cinema,10372291
118052,33,Universal Pictures,0
118052,2054,Ruby Films,0
118052,2504,Jim Henson Productions,0
118052,11571,Samson Films,0
1734,33,Universal Pictures,433013274
1734,11462,Alphaville Films,433013274
1734,20242,Imhotep Productions,433013274
38047,2256,Les Films de L'Observatoire,0
38047,2752,DENTSU Music And Entertainment,0
38047,23481,Suncent CinemaWorks,0
38047,36339,Tokyo Theatres K.K.,0
38047,44803,Imagica Corp.,0
8076,269,Filmboard Berlin-Brandenburg (FBB),0
8076,2338,Borough Films,0
8076,4247,Filmförderungsanstalt (FFA),0
4973,147,Fidélité Productions,0
4973,1790,Euro Space Inc.,0
8095,306,Twentieth Century Fox Film Corporation,71000000
8095,11451,MCL Films S.A.,71000000
8095,11452,Walwa Films S.A.,71000000
849,441,Columbia Pictures Corporation,16519460
849,553,Barclays Mercantile Industrial Finance,16519460
27223,2956,The Geffen Company,0
27223,12552,Marty Katz Productions,0
2981,426,First National Bank of Chicago (London Branch),0
31863,5,Columbia Pictures,0
11307,6194,Warner Bros.,29712172
11307,8792,Pan Arts,29712172
46498,1820,Corona Cinematografica,0
46498,3065,American Broadcasting Company (ABC),0
46498,11929,Dear Film Produzione,0
11163,7508,Produzioni Europee Associati (PEA),0
11035,64,Les Productions Artistes Associés,0
11035,11994,Ultra Film,0
3784,4,Paramount Pictures,22773535
78133,1382,PolyGram Filmed Entertainment,1703282
78133,11043,A&M Films,1703282
22829,4,Paramount Pictures,0
22829,4146,Richard Quine Productions,0
22829,4147,George Axelrod Productions,0
35717,986,Degeto Film,0
35717,1243,Arena Films,0
35717,5358,Canal+,0
25221,10535,All Girl Productions,23202444
19494,306,Twentieth Century Fox Film Corporation,0
19494,630,IPC Films,0
40842,306,Twentieth Century Fox Film Corporation,22228000
19357,4,Paramount Pictures,24689703
33743,441,Columbia Pictures Corporation,0
33743,893,Stanley Kramer Productions,0
9062,4,Paramount Pictures,136400000
11174,3539,Odyssey Entertainment,0
11174,6181,Svensk Filmindustri (SF),0
11174,17666,Per Holst Filmproduktion,0
934,222,Société Nationale Pathé Cinéma,460226
934,603,Prima Films,460226
934,18844,Indusfilms,460226
9476,441,Columbia Pictures Corporation,117487473
9476,1423,Escape Artists,117487473
9476,53007,Black and Blu Entertainment,117487473
9476,53008,Finestkind,117487473
37691,697,Alta Films S.A.,0
37691,983,Parallax Pictures,0
10613,506,Newmarket Capital Group,0
10613,10565,Good Machine,0
19094,7069,Daly-Harris Productions,1079726
19094,7070,Davis Entertainment Classics,1079726
19094,7071,Sordid Lives LLC,1079726
5852,1171,Epsilon Motion Pictures,29700000
5852,10210,Morgan Creek Productions,29700000
5852,22351,The Canton Company,29700000
5852,89132,AE Two Film Productions,29700000
5852,89133,Angel Eyes Productions,29700000
808,27,DreamWorks SKG,484409218
808,520,Pacific Data Images (PDI),484409218
808,521,DreamWorks Animation,484409218
824,240,Bazmark Films,179213434
824,306,Twentieth Century Fox Film Corporation,179213434
676,130,Jerry Bruckheimer Films,449220945
676,9195,Touchstone Pictures,449220945
26813,83,France 2 Cinéma,0
26813,208,Bac Films,0
26813,793,Galatée Films,0
26813,5358,Canal+,0
26813,17873,Les Productions de la Guéville,0
26813,19289,Les Productions JMH,0
26813,95810,Antelope Films,0
26813,95811,National Studio Limited (Katmandu),0
48109,2291,Journeyman Pictures,0
48109,6847,Beech Hill Films,0
48109,8857,Independent Film Channel (IFC),0
50541,441,Columbia Pictures Corporation,0
26255,306,Twentieth Century Fox Film Corporation,754935
26255,11018,Penta Pictures,754935
22414,5,Columbia Pictures,39071603
43329,30724,Hecht-Lancaster Productions,0
42233,35,Lions Gate Films,0
42233,60,United Artists,0
1406,5,Columbia Pictures,179033791
1406,12,New Line Cinema,179033791
1406,97,Castle Rock Entertainment,179033791
13554,41,Orion Pictures,0
17664,60,United Artists,0
17664,10699,Mahin-Rackin,0
66035,30724,Hecht-Lancaster Productions,0
41050,142,Silver Films,0
41050,17871,Nepi Film,0
41050,17872,Sofitedip,0
1632,41,Orion Pictures,34604000
966,219,The Mirisch Corporation,4905000
966,20931,Alpha Productions,4905000
12639,2101,C.B. Films S.A.,0
12639,11579,The Mirisch Production Company,0
301,6194,Warner Bros.,5800000
31527,4,Paramount Pictures,0
4988,60,United Artists,0
4988,1813,Charley Associates,0
12623,559,TriStar Pictures,18782400
11896,41,Orion Pictures,57915972
25538,1195,Omega Project,0
25538,30241,AtomFilms,0
25538,30242,Nemuru Otoko Seisaku Iinkai,0
17971,3166,Walt Disney Productions,0
6498,2105,Thura Film,0
5923,306,Twentieth Century Fox Film Corporation,20000000
5923,599,Solar Productions,20000000
5923,6304,Robert Wise Productions,20000000
15497,306,Twentieth Century Fox Film Corporation,3225000
21876,69791,P-R Productions Picture,0
11090,497,Revolution Studios,84772742
11090,2608,Happy Madison Productions,84772742
14034,8411,Metro-Goldwyn-Mayer (MGM),0
21056,3895,Chaiken Films,512451
9397,27,DreamWorks SKG,98376292
9397,441,Columbia Pictures Corporation,98376292
9397,4607,"Montecito Picture Company, The",98376292
9705,79,Village Roadshow Pictures,147080413
9705,172,NPV Entertainment,147080413
9705,1885,Silver Pictures,147080413
9705,6194,Warner Bros.,147080413
9705,46458,Jonathan Krane Group,147080413
26475,8,Fine Line Features,0
26475,178,Ghoulardi Film Company,0
26475,84361,Pas de Quoi,0
29937,1083,Ceská Televize,0
29937,13965,Total HelpArt T.H.A.,0
49922,236,October Films,0
49922,718,Arts Council of England,0
49922,763,Intermedia Films,0
49922,52581,West Eleven Films,0
10364,4,Paramount Pictures,24911670
10364,73862,Filmways Productions,24911670
32458,11,WingNut Films,0
32458,294,New Zealand Film Commission,0
32458,295,New Zealand On Air,0
1089,25,20th Century Fox,83531958
1089,1644,Largo Entertainment,83531958
1089,4248,JVC Entertainment Networks,83531958
38043,927,Palace Pictures,0
9967,4,Paramount Pictures,27900000
17494,25,20th Century Fox,57138719
17494,1644,Largo Entertainment,57138719
17494,4248,JVC Entertainment Networks,57138719
17465,60,United Artists,0
17465,4357,The Guber-Peters Company,0
759,306,Twentieth Century Fox Film Corporation,0
10297,306,Twentieth Century Fox Film Corporation,0
29393,10324,William Castle Productions,5000000
10653,306,Twentieth Century Fox Film Corporation,0
10653,1317,Charles K. Feldman Group,0
21468,306,Twentieth Century Fox Film Corporation,0
9576,441,Columbia Pictures Corporation,177200000
9576,932,Mirage Enterprises,177200000
9576,2154,Punch Productions,177200000
9576,4267,Delphi Films,177200000
9576,10932,The Criterion Collection,177200000
22323,20773,Republic Entertainment International,0
31935,634,ABC Pictures,0
31935,19754,"Associates & Aldrich Company, The",0
31935,29363,Palomar Pictures (I),0
126881,328,TLA Releasing,0
10865,2,Walt Disney Pictures,186053725
10865,10217,Walt Disney Feature Animation,186053725
1995,4,Paramount Pictures,274703340
1995,657,Toho-Towa,274703340
1995,762,Mutual Film Company,274703340
1995,840,Lawrence Gordon Productions,274703340
1995,3324,British Broadcasting Corporation (BBC),274703340
1995,4650,Marubeni,274703340
1995,19105,Eidos Interactive,274703340
10808,306,Twentieth Century Fox Film Corporation,176104344
10808,1301,Joseph M. Singer Entertainment,176104344
10808,1302,Davis Entertainment,176104344
9799,33,Universal Pictures,207283925
9799,333,Original Film,207283925
9799,26281,Ardustry Entertainment,207283925
9799,26282,Mediastream Film GmbH & Co. Productions KG,207283925
644,27,DreamWorks SKG,235926552
644,56,Amblin Entertainment,235926552
644,385,Stanley Kubrick Productions,235926552
644,6194,Warner Bros.,235926552
16161,5,Columbia Pictures,29381649
16161,1947,New Deal Productions,29381649
10691,9195,Touchstone Pictures,16929123
10691,12548,Ufland,16929123
21488,186,Pyramide Productions,0
21488,5358,Canal+,0
21488,6916,Arte France Cinéma,0
21488,12389,Les Films Pelléas,0
21488,18367,Centre National de la Cinématographie (CNC),0
21488,79035,La Sofica Gimages 2,0
271462,2081,Beyond Films,0
271462,8724,Australian Film Finance Corporation (AFFC),0
271462,90117,Screen Artists,0
271462,90118,Secret Seven,0
11826,43,Fox Searchlight Pictures,0
11826,4169,Kanzaman,0
11826,6705,Filmfour,0
11826,11561,Recorded Picture Company (RPC),0
9301,1972,X-Filme Creative Pool,0
11444,9,Gaumont,0
11444,3823,TF1 Films Production,0
11444,5358,Canal+,0
11444,11037,EFVE,0
15564,2972,National Wildlife Federation,5471376
15564,3889,Primesco Communications Inc.,5471376
15564,48945,West Eagle Productions,5471376
60670,7961,Gaumont International,0
40880,718,Arts Council of England,0
10992,79,Village Roadshow Pictures,93375151
10992,172,NPV Entertainment,93375151
10992,1757,Mad Chance,93375151
10992,3169,Zide-Perry Productions,93375151
10992,6194,Warner Bros.,93375151
10992,6363,BenderSpink,93375151
2140,306,Twentieth Century Fox Film Corporation,64437847
2140,972,Current Entertainment,64437847
2140,973,Immortal Entertainment,64437847
2140,5358,Canal+,64437847
2140,6896,EuropaCorp,64437847
2140,73954,Quality Growth International Ltd.,64437847
4248,1607,Gold/Miller Productions,141220678
4248,1608,Wayans Bros. Entertainment,141220678
4248,7405,Dimension Films,141220678
4248,10958,Brad Grey Pictures,141220678
17612,7640,Cité-Amérique,0
17612,18159,Dummett Films,0
3134,1285,Toute Premiere Fois,940944
3134,5358,Canal+,940944
3134,5942,Take One Productions,940944
3134,7009,Pan Européenne Productions,940944
34899,94,ARTE France Cinéma,0
34899,4606,Zweites Deutsches Fernsehen (ZDF),0
34899,5358,Canal+,0
34899,7753,Hang Phim Truyen,0
34899,7754,Lazennec Films,0
8217,41,Orion Pictures,0
26483,4519,alta vista productions,0
26483,9266,American International Pictures (AIP),0
24382,1082,Lux Vide,0
11286,7997,Eurasia Investments,72179579
11950,2521,Golden Harvest Company,28078073
11950,6194,Warner Bros.,28078073
12236,32508,Entcorp Communications,3077361
36245,534,Filmsonor,0
36245,1825,Spéva Films,0
36245,4781,Ciné-Alliance,0
43342,5939,Dowling Productions,0
15875,4,Paramount Pictures,6600000
26573,9266,American International Pictures (AIP),0
23439,4820,Alta Vista Productions,1450000
10728,12372,Universum Film (UFA),0
5991,12372,Universum Film (UFA),0
11697,4,Paramount Pictures,8000000
11697,10698,John Ford Productions,8000000
6106,3952,Hemdale Film,0
19200,41,Orion Pictures,2735731
11300,41,Orion Pictures,8362969
11300,10932,The Criterion Collection,8362969
11300,65328,Religiosa Primitiva,8362969
16211,4,Paramount Pictures,0
16211,3468,Hal Wallis Productions,0
28650,14148,Saber Productions,0
42780,11503,Joseph E. Levine Productions,0
42780,15013,Embassy Productions,0
42780,20834,Berkeley Productions,0
32569,4820,Alta Vista Productions,0
20075,5,Columbia Pictures,0
20075,3741,C & C Brown Production,0
28430,16206,Pax Films,0
20197,3741,C & C Brown Production,21134374
43316,10330,Universal International Pictures (UI),3100000
34689,12112,Figaro,0
34689,20159,Transoceanic Film,0
25690,4496,Les Films Number One,0
25690,10828,MDP Worldwide,0
25690,18589,Cipa,0
10238,7445,Cinematograph AB,0
10238,7446,Svenska Filminstitutet (SFI),0
18929,1980,Woodfall Film Productions,0
4789,1379,Documento Film,0
4789,40652,CCC-Filmkunst,0
18030,3428,Parklane Pictures Inc.,0
18988,494,AVCO Embassy Pictures,0
18988,18135,Haworth Productions,0
11536,60,United Artists,8200000
11536,516,Seven Arts Productions,8200000
10339,6194,Warner Bros.,10400000
10339,14373,Moulin Productions Inc.,10400000
39875,1554,Transatlantic Pictures,0
39875,4284,Century Films,0
39875,39647,Movie Partners,0
50031,659,London Film Productions,0
